Release Type,Name,Title,Foreign Title,Serial
Redump,"What Did I Do to Deserve This, My Lord! 2 (USA)","What Did I Do to Deserve This, My Lord!? 2",,ULUS-10494
Redump,White Breath - Perfect Edition (Japan),,,ULJM 05730
Redump,"White Knight Chronicles - Origins (Europe) (En,Fr,De,Es,It)",White Knight Chronicles: Origins,,UCES-01511
Redump,Who Wants to Be a Millionaire - Party Edition (Europe),Who Wants to Be a Millionaire: Party Edition,,ULES-00540
Redump,Wild Arms - Crossfire (Asia),Wild Arms: Crossfire,ワイルドアームズ: クロスファイア,UCAS-40161
Redump,Wild Arms XF (Europe),Wild Arms XF,,ULES-01085
Redump,Wild Arms XF (USA),Wild Arms XF,,ULUS-10339
Redump,Will o' Wisp Portable (Japan),,,ULJM 05446
Redump,Will o' Wisp Portable (Japan),,,ULJM 05447
Redump,"Williams Pinball Classics (Europe) (En,Fr,De,Es)",Williams Pinball Classics,,ULES-01014
Redump,Win-JPT - Ilboneo Chogeub (Korea),Win-JPT: Ilboneo Chogeub,ＷＩＮ－ＪＰＴ 일본어 초급,ULKS 46033
Redump,Winning Eleven - Pro Evolution Soccer 2007 (USA),Winning Eleven: Pro Evolution Soccer 2007,,ULUS 10169
Redump,Winning Post 6 2006 (Japan),Winning Post 6 2006,ウイニングポスト６　２００６,ULJM 05095
Redump,Winning Post 6 2006 (Japan),Winning Post 6 2006,ウイニングポスト６　２００６,ULJM 05312
Redump,Winning Post 6 2008 (Japan),Winning Post 6 2008,ウイニングポスト６ ２００８,ULJM 05341
Redump,Winning Post 7 2009 (Japan),,,ULJM 05546
Redump,Winning Post 7 2010 (Japan),Winning Post 7 2010,ウイニングポスト７　２０１０,ULJM 05739
Redump,Winning Post 7 2012 (Japan),Winning Post 7 2012,ウイニングポスト　７　２０１２,ULJM 06038
Redump,"Win-TOEIC Beginners' LC (Korea) (En,Ko)",Win-TOEIC Beginners' LC,Win-TOEIC 초급 LC,ULKS 46018
Redump,"Winx Club - Join the Club (Europe) (En,Fr,De,Es,It)",Winx Club: Join the Club,,ULES-00611
Redump,Winx Club - Join the Club (USA),Winx Club: Join the Club,,ULUS-10212
Redump,"Wipeout Pulse (Asia) (En,Fr,De,Es,It)",WipEout Pulse,,UCAS-40179
Redump,"Wipeout Pulse (Asia) (En,Fr,De,Es,It)",WipEout Pulse,,UCKS-45078
Redump,"Wipeout Pulse (Europe) (En,Fr,De,Es,It) (Beta) (v0.02) (2007-05-31)",WipEout Pulse,,UCET-00713
Redump,"Wipeout Pulse (Europe) (En,Fr,De,Es,It) (Beta) (v0.07) (2007-08-31)",WipEout Pulse,,UCET-00713/9482154
Redump,"Wipeout Pulse (Europe, Australia) (En,Fr,De,Es,It)",WipEout Pulse,,UCES-00465
Redump,"Wipeout Pulse (Europe, Australia) (En,Fr,De,Es,It)",WipEout Pulse,,UCES-00465/ANZ
Redump,"Wipeout Pulse (Europe, Australia) (En,Fr,De,Es,It)",WipEout Pulse,,UCES-00465/P
Redump,"Wipeout Pulse (USA) (En,Fr,De,Es,It)",WipEout Pulse,,UCUS-98712
Redump,"Wipeout Pulse (USA) (En,Fr,De,Es,It) (Beta) (2007-11-27)",WipEout Pulse,,UCUS-98712
Redump,Wipeout Pure (Europe) (Beta) (2004-11-18),WipEout Pure,,UCED-00017/0.1
Redump,"Wipeout Pure (Europe) (En,Fr,De,Es,It)",WipEout Pure,,UCES-00001
Redump,"Wipeout Pure (Europe) (En,Fr,De,Es,It) (Beta) (2005-02-08)",WipEout Pure,,UCET-00001
Redump,"Wipeout Pure (Japan) (En,Ja)",WipEout Pure,ワイプアウトピュア,UCJS-10007
Redump,"Wipeout Pure (Japan) (En,Ja) (Beta) (2004-12-02)",WipEout Pure,,UTST-99100
Redump,Wipeout Pure (Korea),WipEout Pure,,UCKS-45008
Redump,"Wipeout Pure (USA) (En,Fr,Es) (v1.04)",WipEout Pure,,UCUS 98612
Redump,"Wipeout Pure (USA) (En,Fr,Es) (v2.00)",WipEout Pure,,UCUS-98612GH
Redump,World Championship Cards (USA),World Championship Cards,,ULUS-10226
Redump,"World Championship Poker 2 featuring Howard Lederer (Europe) (En,Fr,De,Es,It)",World Championship Poker 2 featuring Howard Lederer,,ULES-00635
Redump,World Championship Poker 2 featuring Howard Lederer (USA),World Championship Poker 2 featuring Howard Lederer,,ULUS-10060
Redump,"World Championship Poker featuring Howard Lederer - All In (Europe) (En,Fr,De,Es,It)",World Championship Poker featuring Howard Lederer: All In,,ULES-00681
Redump,World Championship Poker featuring Howard Lederer - All In (USA),World Championship Poker featuring Howard Lederer: All In,,ULUS 10145
Redump,World Neverland - Qukria Kingdom Stories (Japan),,,ULJS 00578
Redump,World Neverland - The Nalulu Kingdom Stories (Japan),World Neverland: Nalulu Oukoku Monogatari,ワールド・ネバーランド ～ナルル王国物語～,ULJS 00514
Redump,World Neverland 2in1 Portable - Olerud Kingdom & Republic of Pluto (Japan),,,ULJS 00044
Redump,"World of Pool (Europe) (En,Fr,De,Es,It)",World of Pool,,ULES-00821
Redump,"World Poker Tour (Europe) (En,Fr,De)",World Poker Tour,,ULES-00296
Redump,World Poker Tour (USA),World Poker Tour,,ULUS-10079
Redump,World Series of Poker - Tournament of Champions - 2007 Edition (Europe),World Series of Poker: Tournament of Champions: 2007 Edition,,ULES-00591
Redump,World Series of Poker - Tournament of Champions - 2007 Edition (USA),World Series of Poker: Tournament of Champions: 2007 Edition,,ULUS-10162
Redump,World Series of Poker (Europe),World Series of Poker,,ULES-00224
Redump,World Series of Poker (USA),World Series of Poker,,ULUS-10047
Redump,World Series of Poker 2008 - Battle for the Bracelets (Europe),World Series of Poker 2008: Battle for the Bracelets,,ULES-00991
Redump,World Series of Poker 2008 - Battle for the Bracelets (USA),World Series of Poker 2008: Battle for the Bracelets,World Series of Poker 2008: The Official Video Game: Battle for the Bracelets,ULUS-10321
Redump,World Snooker Challenge 2005 (Europe),World Snooker Challenge 2005,,ULES-00021
Redump,World Snooker Challenge 2007 (Europe),World Snooker Challenge 2007,,ULES-00453
Redump,"World Soccer Winning Eleven - Ubiquitous Evolution 2008 (Japan) (En,Ja)",World Soccer Winning Eleven: Ubiquitous Evolution 2008,ワールドサッカーウイニングイレブン ユビキタスエヴォリューション 2008,ULJM 05270
Redump,"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 10: Ubiquitous Evolution,ワールドサッカー　ウイニングイレブン１０　ユビキタスエヴォリューション,ULAS 42088
Redump,"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 10: Ubiquitous Evolution,ワールドサッカー　ウイニングイレブン１０　ユビキタスエヴォリューション,ULJM 05132
Redump,"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 10: Ubiquitous Evolution,ワールドサッカー　ウイニングイレブン１０　ユビキタスエヴォリューション,ULJM 08015
Redump,"World Soccer Winning Eleven 10 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 10: Ubiquitous Evolution,ワールドサッカー　ウイニングイレブン１０　ユビキタスエヴォリューション,ULKS 46120
Redump,World Soccer Winning Eleven 2009 (Japan),World Soccer Winning Eleven 2009,ワールドサッカーウイニングイレブン 2009,ULJM 05414
Redump,World Soccer Winning Eleven 2010 - Aoki Samurai no Chousen (Japan),World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,ＷＯＲＬＤ　ＳＯＣＣＥＲ　Ｗｉｎｎｉｎｇ　Ｅｌｅｖｅｎ　２０１０　蒼き侍の挑戦,ULJM 05648
Redump,"World Soccer Winning Eleven 2010 (Japan, Korea) (En,Ja)",World Soccer Winning Eleven 2010,ワールドサッカーウイニングイレブン 2010,ULJM 05513
Redump,"World Soccer Winning Eleven 2010 (Japan, Korea) (En,Ja)",World Soccer Winning Eleven 2010,ワールドサッカーウイニングイレブン 2010,ULKS 46228
Redump,"World Soccer Winning Eleven 2011 (Asia) (En,Zh,Ko)",World Soccer Winning Eleven 2011,,ULAS-42256
Redump,World Soccer Winning Eleven 2011 (Japan),World Soccer Winning Eleven 2011,ワールドサッカーウイニングイレブン　２０１１,ULJM 05771
Redump,"World Soccer Winning Eleven 2012 (Asia) (En,Zh)",World Soccer Winning Eleven 2012,,ULAS-42289
Redump,World Soccer Winning Eleven 2012 (Japan),World Soccer Winning Eleven 2012,ワールドサッカー ウイニングイレブン 2012,ULJM 05922
Redump,World Soccer Winning Eleven 2013 (Japan),World Soccer Winning Eleven 2013,ワールドサッカー　ウイニングイレブン　２０１３,ULJM 06161
Redump,World Soccer Winning Eleven 2014 - Aoki Samurai no Chousen (Japan),World Soccer Winning Eleven 2014: Aoki Samurai no Chousen,ワールドサッカー ウイニングイレブン ２０１４ 蒼き侍の挑戦,ULJM 06369
Redump,World Soccer Winning Eleven 2014 (Japan),World Soccer Winning Eleven 2014,ワールドサッカー　ウイニングイレブン　２０１４,ULJM 06331
Redump,"World Soccer Winning Eleven 9 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 9: Ubiquitous Evolution,ワールドサッカーウイニングイレブン9 ユビキタスエヴォリューション,ULAS 42018
Redump,"World Soccer Winning Eleven 9 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 9: Ubiquitous Evolution,ワールドサッカーウイニングイレブン9 ユビキタスエヴォリューション,ULJM 05033
Redump,"World Soccer Winning Eleven 9 - Ubiquitous Evolution (Japan, Asia)",World Soccer Winning Eleven 9: Ubiquitous Evolution,ワールドサッカーウイニングイレブン9 ユビキタスエヴォリューション,ULJM 08009
Redump,World Soccer Winning Eleven 9 - Ubiquitous Evolution (Korea),World Soccer Winning Eleven 9: Ubiquitous Evolution,월드사커 위닝일레븐 9 : 유비쿼터스 에볼루션,ULKS 46024
Redump,World Tour Soccer - Winning Eleven 9 (USA),World Tour Soccer: Winning Eleven 9,,ULUS-10056
Redump,"World Tour Soccer (Europe) (En,Fr,De,Es,It)",World Tour Soccer,,UCES-00003#
Redump,"World Tour Soccer (USA) (En,Fr,De,Es)",World Tour Soccer,,UCUS-98613
Redump,World Tour Soccer 06 (USA),World Tour Soccer 06,,UCUS-98631
Redump,World Tour Soccer 06 (USA) (Demo),World Tour Soccer 06,,UCUS 98676
Redump,"World Tour Soccer 2 (Europe) (En,Fr,De,Es,It)",World Tour Soccer 2,,UCES-00206
Redump,"World Tour Soccer 2 (Europe) (En,Fr,De,Es,It) (Demo)",World Tour Soccer 2,,UCED-00350
Redump,Worms - Open Warfare (Europe) (Beta) (2006-02-13),Worms: Open Warfare,,ULET-00317/0.01
Redump,"Worms - Open Warfare (Europe) (En,Fr,De,Es,It)",Worms: Open Warfare,,ULES-00268
Redump,Worms - Open Warfare (USA),Worms: Open Warfare,,ULUS-10065
Redump,"Worms - Open Warfare 2 (Europe) (En,Fr,De,Es,It)",Worms: Open Warfare 2,,ULES-00819
Redump,Worms - Open Warfare 2 (Korea),Worms: Open Warfare 2,윔즈: 오픈 워페어 2,ULKS 46151
Redump,Worms - Open Warfare 2 (USA),Worms: Open Warfare 2,,ULUS-10260
Redump,"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It)",WRC: FIA World Rally Championship,,UCES-00005
Redump,"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It)",WRC: FIA World Rally Championship,,UCES-00005/P
Redump,"WRC - FIA World Rally Championship (Europe) (En,Fr,De,Es,It,Pt,No,Fi) (Beta) (2005-04-21)",WRC: FIA World Rally Championship,,UCET-00006/0.01
Redump,WRC - FIA World Rally Championship (Japan),WRC: FIA World Rally Championship,,ULJM 05114
Redump,WRC - FIA World Rally Championship (USA),WRC: FIA World Rally Championship,,ULUS-10093
Redump,WTF - Work Time Fun (USA),WTF: Work Time Fun,,ULUS-10172
Redump,WWE All Stars (Asia),,,ULAS 42273
Redump,"WWE All Stars (Europe) (En,Fr,De,Es,It)",WWE All Stars,,ULES-01510
Redump,"WWE All Stars (Europe) (En,Fr,De,Es,It)",WWE All Stars,,ULES-01510/E
Redump,WWE All Stars (USA),WWE All Stars,,ULUS-10544
Redump,"WWE SmackDown vs. Raw 2006 (Europe) (En,Fr,De,Es,It)",WWE SmackDown vs. Raw 2006,,ULES-00227
Redump,"WWE SmackDown vs. Raw 2006 (Europe) (En,Fr,De,Es,It)",WWE SmackDown vs. Raw 2006,,ULES-00227/P
Redump,WWE SmackDown vs. Raw 2006 (Korea),WWE SmackDown vs. Raw 2006,ＷＷＥ 스맥다운 대 로우 ２００６,ULKS 46057
Redump,WWE SmackDown vs. Raw 2006 (USA),WWE SmackDown vs. Raw 2006,,ULUS-10050
Redump,WWE SmackDown vs. Raw 2007 (Europe),WWE SmackDown vs. Raw 2007,,ULES-00631
Redump,WWE SmackDown vs. Raw 2007 (Korea),WWE SmackDown vs. Raw 2007,ＷＷＥ 스맥다운 대 로우 ２００７,ULKS 46125
Redump,WWE SmackDown vs. Raw 2007 (USA),WWE SmackDown vs. Raw 2007,,ULUS 10199GH
Redump,WWE SmackDown vs. Raw 2008 (Europe),WWE SmackDown vs. Raw 2008,,ULES-00931
Redump,"WWE SmackDown vs. Raw 2008 (Europe) (En,Fr,De,Es,It)",WWE SmackDown vs. Raw 2008,,ULES-00932
Redump,WWE SmackDown vs. Raw 2008 (USA),WWE SmackDown vs. Raw 2008,,ULUS-10281GH
Redump,WWE SmackDown vs. Raw 2009 (Europe),WWE SmackDown vs. Raw 2009,,ULES-01165
Redump,WWE SmackDown vs. Raw 2009 (Europe),WWE SmackDown vs. Raw 2009,,ULES-01165#
Redump,"WWE SmackDown vs. Raw 2009 (Europe) (En,Fr,De,Es,It)",WWE SmackDown vs. Raw 2009,,ULES-01166
Redump,WWE SmackDown vs. Raw 2009 (Korea),WWE SmackDown vs. Raw 2009,ＷＷＥ 스맥다운 대 로우 ２００９,ULKS 46195
Redump,WWE SmackDown vs. Raw 2009 (USA),WWE SmackDown vs. Raw 2009,,ULUS-10384
Redump,WWE SmackDown vs. Raw 2010 (Europe),WWE SmackDown vs. Raw 2010,,ULES-01339
Redump,WWE SmackDown vs. Raw 2010 (USA),WWE SmackDown vs. Raw 2010,,ULUS-10452
Redump,WWE SmackDown vs. Raw 2011 (Europe),WWE SmackDown vs. Raw 2011,,ULES-01472
Redump,WWE SmackDown vs. Raw 2011 (Korea),WWE SmackDown vs. Raw 2011,ＷＷＥ 스맥다운 대 로우 ２０１１,ULKS 46260
Redump,WWE SmackDown vs. Raw 2011 (USA),WWE SmackDown vs. Raw 2011,,ULUS 10543
Redump,WWII - Battle over the Pacific (Europe),WWII: Battle over the Pacific,,ULES-00974
Redump,XI Coliseum (Japan),XI Coliseum,ＸＩコロシアム,UCJS 10031
Redump,"Xiaolin Showdown (Europe) (En,Fr,De,Es,It)",Xiaolin Showdown,,ULES-00711
Redump,Xiaolin Showdown (USA),Xiaolin Showdown,,ULUS 10164
Redump,X-Men Legends II - El Ascenso de Apocalipsis (Spain),X-Men Legends II: El Ascenso de Apocalipsis,,ULES-00191
Redump,"X-Men Legends II - Rise of Apocalypse (Europe) (En,Fr,It)",X-Men Legends II: Rise of Apocalypse,X-Men Legends II: L'Era di Apocalisse,ULES-00189
Redump,X-Men Legends II - Rise of Apocalypse (Germany),X-Men Legends II: Rise of Apocalypse,,ULES-00190
Redump,X-Men Legends II - Rise of Apocalypse (USA),X-Men Legends II: Rise of Apocalypse,X-Men Legends 2: Rise of Apocalypse,ULUS-10045
Redump,"X-Men Origins - Wolverine (Europe) (En,Fr,De,Es,It)",X-Men Origins: Wolverine,,ULES-01226
Redump,"X-Men Origins - Wolverine (USA) (En,Fr)",X-Men Origins: Wolverine,,ULUS 10411
Redump,X-treme Party (Spain),X-treme Party,,ULES-00393
Redump,"Xyanide - Resurrection (Asia) (En,Fr,De,Es,It)",Xyanide: Resurrection,,UCAS-40182
Redump,"Xyanide - Resurrection (Europe) (En,Fr,De,Es,It)",Xyanide: Resurrection,,ULES-00634
Redump,Yarudora Portable - Blood the Last Vampire (Japan),Yarudora Portable: Blood the Last Vampire,やるドラポータブル ＢＬＯＯＤ ＴＨＥ ＬＡＳＴ ＶＡＭＰＩＲＥ,UCJS 10025
Redump,Yarudora Portable - Double Cast (Asia),Yarudora Portable: Double Cast,互動式動畫AVG: 雙重角色,UCAS-40032
Redump,Yarudora Portable - Kisetsu o Dakishimete (Asia),Yarudora Portable: Kisetsu o Dakishimete,互動式動畫AVG: 擁抱季節,UCAS 40033
Redump,Yarudora Portable - Kisetsu o Dakishimete (Japan),Yarudora Portable: Kisetsu o Dakishimete,やるドラ　ポータブル　季節を抱きしめて,UCJS 10013
Redump,Yarudora Portable - Sampaguita (Asia),Yarudora Portable: Sampaguita,互動式動畫AVG: 茉莉花,UCAS-40034
Redump,Yarudora Portable - Yukiwari no Hana (Japan),Yarudora Portable: Yukiwari no Hana,やるドラ　ポータブル　雪割りの花,UCJS 10015
Redump,Yggdra Union (Japan),Yggdra Union,ユグドラ・ユニオン,ULJM 05299
Redump,Yggdra Union (Japan) (Taikenban),Yggdra Union,ユグドラユニオン,ULJM 91012
Redump,Yggdra Union (USA),Yggdra Union,,ULUS-10368
Redump,Yggdra Union (USA) (Demo),Yggdra Union,,ULUS-80020
Redump,Yoake Mae yori Ruriiro na Portable (Japan),Yoake Mae Yori Ruriiro na Portable,夜明け前より瑠璃色な　ＰＯＲＴＡＢＬＥ,ULJM 05625
Redump,Your Memories Off - Girl's Style (Japan),,,ULJM 05435
Redump,"Ys - The Ark of Napishtim (Europe) (En,Fr,De,Es,It)",Ys: The Ark of Napishtim,,ULES-00267
Redump,Ys - The Ark of Napishtim (USA),Ys: The Ark of Napishtim,,ULUS-10051
Redump,Ys - The Oath in Felghana (USA),Ys: The Oath in Felghana,,ULUS-10558
Redump,Ys I & II Chronicles (Japan),,,ULJM 05474
Redump,Ys I & II Chronicles (USA),Ys I & II Chronicles,,ULUS-10547
Redump,Ys Seven (Japan),Ys Seven,イース７,NW10107630
Redump,Ys Seven (Japan),Ys Seven,イース７,ULJM 05475
Redump,Ys Seven (USA),Ys Seven,,ULUS-10551
Redump,Ys VI - Napishtim no Hako (Japan),Ys VI: Napishtim no Hako,イースVI -ナピシュテムの匣-,ULJM 05009
Redump,Ys vs. Sora no Kiseki - Alternative Saga (Japan),Ys vs. Sora no Kiseki: Alternative Saga,イースvs.空の軌跡　オルタナティブ・サーガ,NW10107740
Redump,Ys vs. Sora no Kiseki - Alternative Saga (Japan),Ys vs. Sora no Kiseki: Alternative Saga,イースvs.空の軌跡　オルタナティブ・サーガ,ULJM 05679
Redump,"Yu-Gi-Oh! 5D's - Tag Force 4 (Europe) (En,Fr,De,Es,It)",Yu-Gi-Oh! 5D's: Tag Force 4,,ULES-01362
Redump,Yu-Gi-Oh! 5D's - Tag Force 4 (Japan),Yu-Gi-Oh! 5D's: Tag Force 4,遊☆戯☆王ファイブディーズ タッグフォース４,ULJM 05479
Redump,"Yu-Gi-Oh! 5D's - Tag Force 4 (USA) (En,Fr,De,Es,It)",Yu-Gi-Oh! 5D's: Tag Force 4,,ULUS-10481
Redump,"Yu-Gi-Oh! 5D's - Tag Force 5 (Europe) (En,Fr,De,Es,It)",Yu-Gi-Oh! 5D's: Tag Force 5,,ULES-01474
Redump,"Yu-Gi-Oh! 5D's - Tag Force 5 (USA) (En,Fr,De,Es,It)",Yu-Gi-Oh! 5D's: Tag Force 5,,ULUS-10555
Redump,Yu-Gi-Oh! 5D's - Tag Force 6 (Japan),Yu-Gi-Oh! 5D's: Tag Force 6,遊☆戯☆王ファイブディーズ タッグフォース６,ULJM-05940
Redump,Yu-Gi-Oh! 5D's Tag Force 5 (Japan),Yu-Gi-Oh! 5D's Tag Force 5,遊戯王５Ｄ＇ｓ　タッグフォース　５,ULJM 05734
Redump,Yu-Gi-Oh! Duel Monsters GX - Tag Force 2 (Japan),Yu-Gi-Oh! Duel Monsters GX: Tag Force 2,遊☆戯☆王デュエルモンスターズGX タッグフォース2,ULJM 05260
Redump,Yu-Gi-Oh! Duel Monsters GX - Tag Force 3 (Japan),Yu-Gi-Oh! Duel Monsters GX: Tag Force 3,遊☆戯☆王デュエルモンスターズＧＸ　タッグフォース　３,ULJM 05373
Redump,Yu-Gi-Oh! Duel Monsters GX Tag Force (Japan),Yu-Gi-Oh! Duel Monsters GX Tag Force,遊戯王デュエルモンスターズＧＸ　タッグフォース,ULJM 05151
Redump,"Yu-Gi-Oh! GX - Tag Force (Europe) (En,Fr,De,Es,It)",Yu-Gi-Oh! GX: Tag Force,,ULES-00600
Redump,Yu-Gi-Oh! GX - Tag Force (USA),Yu-Gi-Oh! GX: Tag Force,,ULUS-10136
Redump,"Yu-Gi-Oh! GX - Tag Force 2 (Europe) (En,Fr,De,Es,It) (v1.01)",Yu-Gi-Oh! GX: Tag Force 2,,ULES-00925
Redump,"Yu-Gi-Oh! GX - Tag Force 2 (Europe) (En,Fr,De,Es,It) (v2.00)",Yu-Gi-Oh! GX: Tag Force 2,,ULES-00925
Redump,Yu-Gi-Oh! GX - Tag Force 2 (USA),Yu-Gi-Oh! GX: Tag Force 2,,ULUS-10302
Redump,"Yu-Gi-Oh! GX - Tag Force 3 (Europe) (En,Fr,De,Es,It)",Yu-Gi-Oh! GX: Tag Force 3,,ULES-01183
Redump,"Yuusha 30 (Japan, Asia)",Yuusha 30,勇者30,UCAS-40259
Redump,"Yuusha 30 (Japan, Asia)",Yuusha 30,勇者30,ULJS-00195
Redump,"Yuusha 30 (Japan, Asia)",Yuusha 30,勇者30,ULJS-19040
Redump,Yuusha 30 Second (Japan),,,ULJS 00332
Redump,Yuusha no Kuse ni Namaiki da or2 (Japan),Yuusha no Kuse ni Namaiki da or2,勇者のくせになまいきだ　ｏｒ２,UCJS 10086
Redump,Yuusha no Kuse ni Namaiki da or2 (Japan),Yuusha no Kuse ni Namaiki da or2,勇者のくせになまいきだ　ｏｒ２,UCJS 18037
Redump,Yuusha no Kuse ni Namaiki da. (Japan),Yuusha no Kuse ni Namaiki da.,勇者のくせになまいきだ。,UCJS 10076
Redump,Yuusha no Kuse ni Namaikida -3D (Japan),Yuusha no Kuse ni Namaikida :3D,勇者のくせになまいきだ：３Ｄ,UCJS 10109
Redump,"Z.H.P. - Unlosing Ranger vs. Darkdeath Evilman (USA) (En,Ja)",Z.H.P.: Unlosing Ranger vs. Darkdeath Evilman,,ULUS-10559
Redump,"Zendoku (Europe) (En,Fr,De,Es,It)",Zendoku,,ULES-00692
Redump,Zero Pilot - Daisanji Sekai Taisen 1946 (Japan),Zero Pilot: Daisanji Sekai Taisen 1946,ＺＥＲＯ ＰＩＬＯＴ 第三次世界大戦 １９４６,ULJM 05382
Redump,Zero Pilot - Daisanji Sekai Taisen 1946 (Japan),Zero Pilot: Daisanji Sekai Taisen 1946,ＺＥＲＯ ＰＩＬＯＴ 第三次世界大戦 １９４６,ULJM 05649
Redump,"Zettai Hero Kaizou Keikaku (Japan, Korea)",Zettai Hero Kaizou Keikaku,絶対ヒーロー改造計画,UCKS 45149
Redump,"Zettai Hero Kaizou Keikaku (Japan, Korea)",Zettai Hero Kaizou Keikaku,絶対ヒーロー改造計画,ULJS 00262
Redump,Zettai Zetsumei Toshi 3 - Kowareyuku Machi to Kanojo no Uta (Japan) (v1.02),Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojo no Uta,絶体絶命都市３　～壊れゆく街と彼女の歌～,ULJS 00191
