Release Type,Name,Title,Localized Title,Serial
Redump,Quake III - Revolution (Germany),Quake III - Revolution,,SLES-50127
Redump,Quake III - Revolution (Japan),QUAKE Ⅲ REVOLUTION,Quake III - Revolution,SLPS-20108
Redump,Quake III - Revolution (USA),Quake III - Revolution,,SLUS-20167
Redump,Quartett! The Stage of Love (Japan) (Shokai Genteiban),Quartett！～THE STAGE OF LOVE～ [初回限定版],Quartett! The Stage of Love [First Print Limited Edition],SLPM-65986
Redump,Que - Ancient Leaf no Yousei (Japan),Que ～エンシェントリーフの妖精～ [通常版],Que - Ancient Leaf no Yousei [Standard Edition],SLPM-66757
Redump,Que - Ancient Leaf no Yousei (Japan) (Shokai Genteiban),Que ～エンシェントリーフの妖精～ [初回限定版],Que - Ancient Leaf no Yousei [First Limited Edition],SLPM-66756
Redump,Que Pasa Neng! El Videojuego (Spain),¡Qué pasa Neng! El videojuego,,SLES-54604
Redump,"Quest for Aladdin's Treasure, The (Europe) (En,Fr,De,Es,It,Nl)",The Quest for Aladdin's Treasure,,SLES-54124
Redump,"Quest for Sleeping Beauty (Europe) (En,Fr,De,Es,It,Nl)",Quest for Sleeping Beauty,,SLES-53748
Redump,Qui Veut Gagner des Millions - Seconde Edition (France),Qui veut gagner des millions – Seconde Edition,,SLES-50496
Redump,Quilt - Anata to Tsumugu Yume to Koi no Dress (Japan),きると ～貴方と紡ぐ夢と恋のドレス～ [初回限定版],Kiruto - Anata to Tsumugu Yume to Koi no Dress [First Limited Edition],SLPM-66734
Redump,Quiz & Variety - Suku Suku Inufuku (Japan),すくすく犬福,Sukusuku Inufuku,SLPM-62424
Redump,Quiz & Variety - Suku Suku Inufuku (Japan),すくすく犬福 [HAMSTER the Best],Sukusuku Inufuku [Hamster The Best],SLPM-62630
Redump,Quiz & Variety - Suku Suku Inufuku 2 - Motto Suku Suku (Japan),クイズ&バラエティ すくすく犬福2 ～もっとすくすく～,Quiz & Variety SukuSuku Inufuku 2 - Motto SukuSuku,SLPM-62769
Redump,Ra.One - The Game (India),RA.ONE - The Game,,SCES-55661
Redump,Raceway - Drag & Stock Racing (Europe),Raceway - Drag & Stock Racing,,SLES-54326
Redump,Racing Battle - C1 Grand Prix (Japan),レーシングバトル -C1 GRAND PRIX-,Racing Battle - C1 Grand Prix,SLPM-65897
Redump,Racing Battle - C1 Grand Prix (Japan) (Taikenban),レーシングバトル -C1 GRAND PRIX- [体験版],Racing Battle - C1 Grand Prix [Trial],SLPM-61115
Redump,Racing Game - Chuui!!!! (Japan),レーシングゲーム「注意!!!!」,Racing Game - Chuui!!!!,SLPM-66043
Redump,Racing Game - Chuui!!!! (Japan),レーシングゲーム「注意!!!!」 [KONAMI the Best],Racing Game - Chuui!!!! [KONAMI The BEST],SLPM-66703
Redump,"Racing Simulation 3 (Europe) (En,Fr,De,Es,It)",Racing Simulation 3,,SLES-51633
Redump,Radiata Stories (Japan),ラジアータ ストーリーズ,Radiata Stories,SLPM-65800
Redump,Radiata Stories (USA),Radiata Stories,,SLUS-21262
Redump,Radio Helicopter (Europe),Radio Helicopter,,SLES-52517
Redump,Radio Helicopter II (Europe),Radio Helicopter II,,SLES-53821
Redump,Radirgy Precious (Japan),ラジルギ・プレシャス,Radirgy Precious,SLPM-66405
Redump,"Raging Blades (Europe) (En,Fr,De,Es,It)",Raging Blades,,SLES-51235
Redump,Raging Bless - Gouma Mokushiroku (Asia),RAGINGBLESS ～降魔黙示録～,Raging Bless - Gouma Mokushiroku,SCPS-51011
Redump,Raging Bless - Hangma Muksirok (Korea),Raging Bless - Hangma Muksirok,,SLPM-64521
Redump,RAhXEPhON - Soukyuu Gensoukyoku (Japan),ラーゼフォン 蒼穹幻想曲 PLUSCULUS,RAhXEPhON - Soukyuu Gensoukyoku [Plusculus],SLPS-25264
Redump,Raiden III (Europe),Raiden III,,SLES-53829
Redump,Raiden III (Japan),雷電Ⅲ,Raiden III,SLPM-62690
Redump,Raiden III (USA),Raiden III,,SLUS-21465
Redump,Rakugaki Oukoku 2 - Maou-jou no Tatakai (Japan),ラクガキ王国2 ～魔王城の戦い～,Rakugaki Oukoku 2 - Maoh jou no Tatakai,SLPM-65637
Redump,Rakugaki Oukoku 2 - Maou-jou no Tatakai (Japan),ラクガキ王国2 ～魔王城の戦い～ [TAITO BEST],Rakugaki Oukoku 2 - Maoh jou no Tatakai [TAITO BEST],SLPM-66355
Redump,Rakushou! Pachi-Slot Sengen (Japan),楽勝！ パチスロ宣言 - モグモグ風林火山・賞金首・BILLY THE BIG・Super Black Jack,"Rakushou! Pachi-Slot Sengen - MoguMoguFuuRinKaZan,Shoukin Kubi,Billy the Big,Super Black Jack",SLPS-20307
Redump,"Rakushou! Pachi-Slot Sengen 2 - Juujika, Deka Dan (Japan)",楽勝！ パチスロ宣言2 - ジュウジカ・デカダン,"Rakushou! Pachi-Slot Sengen 2 - Juujika, Deka Dan",SLPS-20404
Redump,"Rakushou! Pachi-Slot Sengen 3 - Rio de Carnival, Juujika 600-shiki (Japan)",楽勝！ パチスロ宣言3 - リオデカーニバル・ジュウジカ600式,"Rakushou! Pachi-Slot Sengen 3 - Rio de Carnival, Juujika 600-shiki",SLPS-20419
Redump,"Rakushou! Pachi-Slot Sengen 4 - Shin Mogu Mogu Fuurin Kazan, Rio de Carnival (Japan)",楽勝！ パチスロ宣言4 - 真モグモグ風林火山・リオデカーニバル,"Rakushou! Pachi-Slot Sengen 4 - Shin MoguMogu FuuRinKaZan,Rio de Carnival",SLPS-20460
Redump,Rakushou! Pachi-Slot Sengen 5 - Rio Paradise (Japan),楽勝！ パチスロ宣言5 - リオパラダイス,Rakushou! Pachi-Slot Sengen 5 - Rio Paradise,SLPS-25770
Redump,Rakushou! Pachi-Slot Sengen 6 - Rio 2 Cruising Vanadis (Japan),楽勝！ パチスロ宣言6 - リオ2 クルージング ヴァナディース,Rakushou! Pachi-Slot Sengen 6 - Rio 2 Cruising Vanadis,SLPS-25921
Redump,"Rally Championship (Europe) (En,Fr,De,Es,It,Sv)",Rally Championship,,SLES-50763
Redump,Rally Championship (Japan),ラリーチャンピオンシップ,Rally Championship,SLPM-62257
Redump,"Rally Fusion - Race of Champions (Europe) (En,Fr,De)",Rally Fusion - Race of Champions,,SLES-50997
Redump,Rally Fusion - Race of Champions (USA),Rally Fusion - Race of Champions,,SLUS-20361
Redump,Rally Shox (Japan),ラリーショックス&フリークスタイル モトクロス [EA BEST HITS] [Rally Shoxディスク],Rally Shox & Freekstyle Motocross [EA Best Hits] [Rally Shoxディスク],SLPM-62737
Redump,"Rampage - Total Destruction (Europe) (En,Fr,De,Es,It)",Rampage - Total Destruction,,SLES-53800
Redump,Rampage - Total Destruction (USA),Rampage - Total Destruction,,SLUS-21323
Redump,Ramune - Garasu-bin ni Utsuru Umi (Japan),ラムネ ～ガラスびんに映る海～,Ramune - Garasu-Bin ni Utsuru Umi,SLPM-66084
Redump,Rapala Pro Bass Fishing (USA),Rapala Pro Bass Fishing 2010,,SLUS-21934
Redump,"Rapala Pro Fishing (Europe, Australia)",Rapala Pro Fishing,,SLES-52900
Redump,Rapala Pro Fishing (USA),Rapala Pro Fishing,,SLUS-21012
Redump,Rasetsu - Alternative (Japan),羅刹 -Alternative-,Rasetsu Alternative,SLPS-25511
Redump,Ratchet - Deadlocked (USA) (Beta) (2005-06-30),Ratchet - Deadlocked [Public Beta v.1],,SCUS-97487
Redump,Ratchet - Deadlocked (USA) (Demo),Ratchet - Deadlocked [Regular Demo],,SCUS-97485
Redump,"Ratchet - Deadlocked (USA) (En,Fr,Es)",Ratchet - Deadlocked,,SCUS-97465
Redump,"Ratchet - Gladiator (Europe, Australia) (En,Fr,De,Es,It)",Ratchet - Gladiator,,SCES-53285
Redump,Ratchet & Clank - Going Commando (USA) (Demo 1),Ratchet & Clank 2 - Going Commando [Regular Demo],,SCUS-97322
Redump,Ratchet & Clank - Going Commando (USA) (Demo 2),Ratchet & Clank 2 - Going Commando [Retail Employees Demo],,SCUS-97323
Redump,Ratchet & Clank - Going Commando (USA) (v1.01),Ratchet & Clank 2 - Going Commando,,SCUS-97268
Redump,Ratchet & Clank - Going Commando (USA) (v2.00),Ratchet & Clank 2 - Going Commando,,SCUS-97268
Redump,Ratchet & Clank - Going Commando + Jak II (USA) (Demo),Ratchet & Clank 2 - Going Commando & Jak II [Demo],,SCUS-97374
Redump,Ratchet & Clank - Going Commando + Jak II (USA) (Demo),Ratchet & Clank 2 - Going Commando [GameStop Demo],,SCUS-97381
Redump,Ratchet & Clank - Gonggu Jeonsa Daebak Moli (Korea),Ratchet & Clank 2,,SCKA-20011
Redump,Ratchet & Clank - Gonggu Jeonsa Reloaded (Korea),Ratchet & Clank 3,,SCKA-20037
Redump,Ratchet & Clank - Gonggu Jeonsa Wigi Ilbal (Korea),Ratchet & Clank - Gonggu Jeonsa Wigi Ilbal,,SCKA-20060
Redump,"Ratchet & Clank - Size Matters (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl,Hr)",Ratchet & Clank - Size Matters,,SCES-55019
Redump,Ratchet & Clank - Size Matters (USA),Ratchet & Clank - Size Matters,,SCUS-97615
Redump,Ratchet & Clank - Up Your Arsenal (USA) (Beta) (2004-06-20),Ratchet & Clank - Up Your Arsenal [Public Beta v1.0],,SCUS-97413
Redump,Ratchet & Clank - Up Your Arsenal (USA) (Demo),Ratchet & Clank - Up Your Arsenal [Regular Demo],,SCUS-97411
Redump,"Ratchet & Clank - Up Your Arsenal (USA) (En,Fr,Es)",Ratchet & Clank - Up Your Arsenal,,SCUS-97353
Redump,"Ratchet & Clank (Europe) (En,Fr,De,Es,It) (Demo)",Ratchet & Clank [Regular Demo],,SCED-51075
Redump,"Ratchet & Clank (Europe) (En,Fr,De,Es,It) (v1.00)",Ratchet & Clank,,SCES-50916
Redump,"Ratchet & Clank (Europe, Australia) (En,Fr,De,Es,It) (v2.00)",Ratchet & Clank [Demo],,SCED-50916
Redump,Ratchet & Clank (Japan),ラチェット&クランク [本体同梱版],Ratchet & Clank [PS2 Bundle],PBPX-95516
Redump,Ratchet & Clank (Japan),ラチェット&クランク,Ratchet & Clank,SCPS-15037
Redump,Ratchet & Clank (Japan),ラチェット&クランク [PlayStation2 the Best],Ratchet & Clank [PlayStation2 the Best],SCPS-19211
Redump,Ratchet & Clank (Japan),ラチェット&クランク [PlayStation2 the Best],Ratchet & Clank [PlayStation2 the Best],SCPS-19316
Redump,Ratchet & Clank (USA) (Demo 1),Ratchet & Clank [E3 Demo],,SCUS-97209
Redump,Ratchet & Clank (USA) (Demo 2),Ratchet & Clank [EB Games Demo],,SCUS-97240
Redump,"Ratchet & Clank (USA) (En,Fr,De,Es,It)",Ratchet & Clank,,SCUS-97199
Redump,"Ratchet & Clank 2 - Gagaga! Ginga no Commando-ssu (Japan, Asia)",ラチェット&クランク2 ガガガ！銀河のコマンドーっす,Ratchet & Clank 2 - Going Commando,SCAJ-20052
Redump,"Ratchet & Clank 2 - Gagaga! Ginga no Commando-ssu (Japan, Asia)",ラチェット&クランク2 ガガガ！銀河のコマンドーっす,Ratchet & Clank 2 - Going Commando,SCPS-15056
Redump,"Ratchet & Clank 2 - Gagaga! Ginga no Commando-ssu (Japan, Asia)",ラチェット&クランク2 ガガガ！銀河のコマンドーっす [PlayStation2 the Best],Ratchet & Clank 2 - Going Commando [PlayStation2 the Best],SCPS-19317
Redump,"Ratchet & Clank 2 (Europe, Australia) (En,Fr,De,Es,It)",Ratchet & Clank 2 - Locked and Loaded,,SCES-51607
Redump,Ratchet & Clank 3 - Totsugeki! Galactic Rangers (Japan),ラチェット&クランク3 突撃！ガラクチック★レンジャーズ,Ratchet & Clank 3 - Charge! Galactic Rangers,SCPS-15084
Redump,Ratchet & Clank 3 - Totsugeki! Galactic Rangers (Japan),ラチェット&クランク3 突撃！ガラクチック★レンジャーズ [PlayStation2 the Best],Ratchet & Clank 3 - Up Your Arsenal [PlayStation2 the Best],SCPS-19309
Redump,Ratchet & Clank 3 (Europe) (Beta) (2004-07-12),Ratchet & Clank 3 Beta Trial Code,,TCES-52456
Redump,Ratchet & Clank 3 (Europe) (Demo),Ratchet & Clank 3 [Demo],,SCED-52847
Redump,"Ratchet & Clank 3 (Europe, Australia) (En,Fr,De,Es,It)",Ratchet & Clank 3,,SCES-52456
Redump,Ratchet & Clank 3 (Japan) (Taikenban),ラチェット&クランク3 突撃！ガラクチック★レンジャーズ [店頭体験版],Ratchet & Clank 3 - Up Your Arsenal [ShopTrial],PCPX-96653
Redump,"Ratchet & Clank 3 + Sly 2 - Band of Thieves (Europe) (En,Fr,De,Es,It) (Demo)",Ratchet & Clank 3 + Sly 2 - Band of Thieves,,SCED-52848
Redump,Ratchet & Clank 4th - Giri Giri Ginga no Giga Battle (Japan),ラチェット&クランク4th ギリギリ銀河のギガバトル [PlayStation2 the Best],Ratchet & Clank 4th - GiriGiri Ginga no Giga Battle [PlayStation 2 the Best - Reprint],SCPS-19328
Redump,Ratchet & Clank 4th - Giri Giri Ginga no Giga Battle (Japan) (Special Gift Package),ラチェット&クランク4th ギリギリ銀河のギガバトル [Special Gift Package],Ratchet & Clank 4th - GiriGiri Ginga no Giga Battle [Special Gift Package],SCPS-15099
Redump,Ratchet & Clank 4th - Giri Giri Ginga no Giga Battle (Japan) (Special Gift Package),ラチェット&クランク4th ギリギリ銀河のギガバトル [PlayStation2 the Best],Ratchet & Clank 4th - GiriGiri Ginga no Giga Battle [PlayStation2 the Best],SCPS-19321
Redump,Ratchet & Clank 4th - Giri Giri Ginga no Giga Battle (Japan) (Tentou-you Taikenban),ラチェット&クランク4th ギリギリ銀河のギガバトル [体験版],Ratchet & Clank 4th - GiriGiri Ginga no Giga Battle [Trial],PCPX-98017
Redump,Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no Miri Miri Gundan (Japan),ラチェット&クランク5 激突！ドデカ銀河のミリミリ軍団,Ratchet & Clank 5 - Gekitotsu! Dodeka Ginga no Mirimiri Gundan,SCPS-15120
Redump,Raw Danger (Europe),Raw Danger,,SLES-54587
Redump,Raw Danger (USA),Raw Danger,,SLUS-21501
Redump,"Rayman - Raving Rabbids (Europe) (En,Fr,De,Es,It,Nl)",Rayman - Raving Rabbids,,SLES-54307
Redump,"Rayman - Raving Rabbids (USA) (En,Fr,Es)",Rayman - Raving Rabbids,,SLUS-21576
Redump,"Rayman 2 - Revolution (USA) (En,Fr,De,Es,It)",Rayman 2 - Revolution,,SLUS-20138
Redump,Rayman 3 - Hoodlum Havoc (Europe) (Demo),Rayman 3 [Demo],,SLED-51225
Redump,"Rayman 3 - Hoodlum Havoc (Europe) (En,Fr,De,Es,It)",Rayman 3 - Hoodlum Havoc,,SLES-51222
Redump,Rayman 3 - Hoodlum Havoc (Korea),Rayman 3 - Hoodlum Havoc,,SLKA-25078
Redump,"Rayman 3 - Hoodlum Havoc (USA) (En,Fr,De,Es,It)",Rayman 3 - Hoodlum Havoc,,SLUS-20601
Redump,Rayman Arena (USA),Rayman Arena,,SLUS-20272
Redump,Rayman M (Europe) (Demo),Rayman M [Demo],,SLED-50484
Redump,"Rayman M (Europe) (En,Fr,De,Es,It) (v1.02)",Rayman M,,SLES-50457
Redump,"Rayman M (Europe) (En,Fr,De,Es,It) (v2.00)",Rayman M,,SLES-50457
Redump,"Rayman Revolution (Europe) (En,Fr,De,Es,It)",Rayman Revolution,,SLES-50044
Redump,Rayman Revolution (Japan),レイマン レボリューション！,Rayman 2 Revolution,SLPS-25029
Redump,"Rayman Revolution (Korea) (En,Fr,De,Es,It)",Rayman 2 Revolution,,SLPM-67519
Redump,"RC Revenge Pro (Europe) (En,Fr,De,Es)",RC Revenge Pro,,SLES-50077
Redump,RC Revenge Pro (Japan),RCリベンジPro,RC Revenge Pro,SLPM-62044
Redump,RC Revenge Pro (USA),RC Revenge Pro,,SLUS-20153
Redump,R-C Sports Copter Challenge (Europe),RC Sports Copter Challenge,,SLES-50981
Redump,RC Toy Machines (Europe),RC Toy Machines,,SLES-52999
Redump,"Ready 2 Rumble Boxing - Round 2 (Europe) (En,Fr,De)",Ready 2 Rumble - Round 2,,SLES-50010
Redump,Ready 2 Rumble Boxing - Round 2 (Japan),READY 2 RUMBLE BOXING ROUND 2,Ready 2 Rumble Boxing - Round 2,SLPM-62124
Redump,Ready 2 Rumble Boxing - Round 2 (USA),Ready 2 Rumble Boxing - Round 2,,SLUS-20054
Redump,Real Bass Fishing - Top Angler (Japan),リアルバスフィッシング トップアアングラー,Real Bass Fishing - Top Angler,SLPS-20182
Redump,Real Bass Fishing - Top Angler (Korea),Real Bass Fishing - Top Angler,,SLKA-25034
Redump,"Real Madrid - The Game (Europe) (En,Fr,De,Es,It)",Real Madrid - The Game,,SLES-55465
Redump,Real Pool (USA),Real Pool,,SLUS-20032
Redump,Real Robot Regiment (Japan),リアルロボットレジメント,Real Robot Regiment,SLPS-20072
Redump,Real Rode (Japan),Real Rode [通常版],Real Rode [Stnadard Edition],SLPM-55104
Redump,Real Sports Pro Yakyuu (Japan),REAL SPORTS プロ野球,Real Sports Pro Yakyuu,SLPS-20305
Redump,Real Sports Pro Yakyuu (Japan) (Tentou Shiyuu Taikenban),REAL SPORTS プロ野球 [体験版],Real Sports Pro Yakyuu [Trial],SLPM-60209
Redump,"Real World Golf (Europe) (Fr,De,Es,It)",Real World Golf [with Gametrak],,SLES-53370
Redump,Real World Golf (Europe) (v1.01),Real World Golf [with Gametrak],,SLES-53371
Redump,Real World Golf (Europe) (v2.01),Real World Golf [with Gametrak],,SLES-53371
Redump,Real World Golf (USA),Real World Golf,,SLUS-21332
Redump,"Real World Golf 2007 (Europe) (En,Fr,It)",Real World Golf 2007,,SLES-54187
Redump,Realize - Panorama Luminary (Japan),リアライズ -Panorama Luminary-,Realize - Panorama Luminary,SLPM-66029
Redump,Realm of the Dead (Europe),Realm of the Dead,,SLES-54339
Redump,"Realplay Golf (Europe) (En,Fr,De,Es,It)",RealPlay Golf,,SLES-54927
Redump,"Realplay Pool (Europe) (En,Fr,De,Es,It)",RealPlay Pool,,SLES-54926
Redump,"Realplay Puzzlesphere (Europe) (En,Fr,De,Es,It)",RealPlay Puzzlesphere,,SLES-54930
Redump,"Realplay Racing (Europe) (En,Fr,De,Es,It)",RealPlay Racing,,SLES-54929
Redump,Reavel Fantasia - Mariel to Yousei Monogatari (Japan),リーヴェルファンタジア ～マリエルと妖精物語～,Reveal Fantasia,SLPS-25094
Redump,Reavel Fantasia - Mariel to Yousei Monogatari (Japan),リーヴェルファンタジア マリエルと妖精物語,Reveal Fantasia,SLPS-25201
Redump,"Rebel Raiders - Operation Nighthawk (Europe) (En,Fr,De,Es,It)",Rebel Raiders - Operation Nighthawk,,SLES-53413
Redump,Rebel Raiders - Operation Nighthawk (USA),Rebel Raiders - Operation Nighthawk,,SLUS-21303
Redump,Rebirth Moon (Japan),リバース ムーン,Rebirth Moon,SLPM-66143
Redump,Rebirth Moon (Japan) (Genteiban),リバース ムーン [限定版],Rebirth Moon [Limited Edition],SLPM-66142
Redump,REC - Doki Doki Seiyuu Paradise (Japan),REC☆ドキドキ声優パラダイス☆ [通常版],REC - DokiDoki Seiyuu Paradise [Standard Edition],SLPM-66565
Redump,"Red Baron (Europe) (En,Fr,De)",Red Baron,,SLES-53434
Redump,"Red Dead Revolver (Europe) (En,Fr,De,Es,It)",Red Dead Revolver,,SLES-52478
Redump,Red Dead Revolver (Japan),レッド・デッド・リボルバー,Red Dead Revolver,SLPM-65854
Redump,Red Dead Revolver (USA),Red Dead Revolver,,SLUS-20500
Redump,Red Faction (Europe),Red Faction,,SLES-50277
Redump,Red Faction (Europe) (Demo),Red Faction [Demo],,SLED-50286
Redump,Red Faction (France),Red Faction,,SLES-50278
Redump,Red Faction (Germany),Red Faction,,SLES-50279
Redump,Red Faction (USA) (Demo),Red Faction [Regular Demo],,SLUS-29005
Redump,Red Faction (USA) (Trade Demo),Red Faction [Trade Demo],,SLUS-28002
Redump,Red Faction (USA) (v1.01),Red Faction,,SLUS-20073
Redump,Red Faction (USA) (v2.00),Red Faction,,SLUS-20073
Redump,Red Faction II (Europe) (Demo 1),Red Faction II,,SLED-51047
Redump,Red Faction II (Europe) (Demo 2),Red Faction II,,SLED-51048
Redump,"Red Faction II (Europe) (En,Fr,De)",Red Faction II,,SLES-51133
Redump,Red Faction II (USA),Red Faction II,,SLUS-20442
Redump,Red Faction II (USA) (Demo),Red Faction II [Demo],,SLUS-29027
Redump,Red Ninja - End of Honor (USA),Red Ninja - End of Honor,,SLUS-20714
Redump,Red Ninja - End of Honour (Europe),Red Ninja - End of Honor,,SLES-53025
Redump,Red Ninja - End of Honour (Germany),Red Ninja - End of Honor,,SLES-53026
Redump,Red Ninja - Kekka no Mai (Japan),紅忍 ～血河の舞～,Red Ninja - End of Honor,SLPM-65945
Redump,"Red Star, The (Europe) (Beta) (2004-07-23)",The Red Star [Beta],,SLES-52741
Redump,"Red Star, The (Europe, Australia) (En,Fr,De,Es,It)",The Red Star,,SLES-54581
Redump,"Red Star, The (USA)",The Red Star,,SLUS-20885
Redump,"RedCard (Europe) (En,Fr,De,Es,It)",RedCard,,SLES-50711
Redump,RedCard (Japan),RED CARD レッド・カード,RedCard,SLPM-65134
Redump,"RedCard 20-03 (USA) (En,Fr,De,Es,It)",RedCard 2003,,SLUS-20354
Redump,Reel Fishing III (Europe),Reel Fishing III,,SLES-51308
Redump,Reel Fishing III (USA),Reel Fishing III,,SLUS-20555
Redump,"Reign of Fire (Europe) (En,Fr,De,Es,It)",Reign of Fire,,SLES-50873
Redump,Reign of Fire (Korea),Reign of Fire,,SLKA-25011
Redump,Reign of Fire (USA),Reign of Fire,,SLUS-20556
Redump,Reiselied - Ephemeral Fantasia (Japan) (v1.00),ライゼリート ～エフェメラルファンタジア～,Reiselied - Ephemeral Fantasia,SLPM-65004
Redump,Reiselied - Ephemeral Fantasia (Japan) (v2.01),ライゼリート ～エフェメラルファンタジア～,Reiselied - Ephemeral Fantasia,SLPM-65004
Redump,Reishiki Kanjou Sentouki (Japan),零式艦上戦闘記,Rei-Shiki Kanjou Sentouki,SLPM-65542
Redump,Reishiki Kanjou Sentouki (Japan),零式艦上戦闘記 [TAITO BEST],Rei-Shiki Kanjou Sentouki [TAITO BEST],SLPM-65811
Redump,Reishiki Kanjou Sentouki Ni (Japan),零式艦上戦闘記 弐,Rei-shiki Kanjou Sentouki 2,SLPM-66299
Redump,Remember11 - The Age of Infinity (Japan),Remember11 ～the age of infinity～ [通常版],Remember 11 - The Age of Infinity [Standard Edition],SLPM-65550
Redump,Remember11 - The Age of Infinity (Japan) (Infinity Plus),Remember11 ～the age of infinity～ [恋セレ],Remember 11 - The Age of Infinity [Renai Game Selection],SLPM-55087
